4.608038172217748  0.33951908947692283
4.940396606628906  0.02115168415463491
9.91332356818683  0.06594351812524923
9.91332356818683  0.09850631031294996
12.005910045318778  3.7723834556088724
19.21117266016719  106.91746582768967
34.72503739663769  81.81897424579215
20.958541581523896  87.47877382981095
30.74062304195419  39.20295544667006
32.38895793116933  69.22012659859968
37.883483380814546  49.54377637686637
49.189392116956796  39.20295544667006
57.53397570663455  19.42262457962075
62.7670285165919  29.013482118108016
57.53397570663455  39.20295544667006
59.572696571237984  54.7724404053472
27.69134467709289  1.6349618572738986
29.948185217202568  0.1682105784472193
39.914823711697736  0.3071080587287425
45.08834268509322  0.12448996648974707
66.13264289776623  0.22728577651178342
101.31437683304654  0.13994890311120872
125.94735051507669  0.33951908947692283
125.40032924209449  0.8305962733337311
100.87434280962357  1.141224526263205
175.33004032952874  0.1682105784472193
198.0552638405417  0.0921330388354927
266.2752572027464  0.07050513845713954
257.16267788652016  0.2777910363786709
212.3401579661586  0.7576141467104072
328.14670890681793  0.7576141467104072
357.99357827456583  0.017745662988422586
464.832822264125  0.042692918670025636
433.5618289873235  0.03993072445135428
507.11209597732943  0.03861738494414425
730.9608886472324  0.045646186729868
783.6820266862566  0.11260595685142212
693.7609164230753  0.15215292985190343
525.0816521928325  0.12039543543656223
290.49455485796267  0.14714855147765923
995.656746483788  0.105320450666966
1000  0.021871032253541402
1072.1257988735786  0.014159666147269594
1492.4955450518291  0.010835735311006879
1211.0882856529902  0.0315963482418478
1254.003292420945  0.03378201483427538
1600.1429785539494  0.03993072445135428
1776.3453776099122  0.12448996648974707
1441.4187601628619  0.05395431011166674
1232.3589970545463  0.08617211240675714
4709.424771923601  0.08059685266543247
1997.8694579901248  0.47435936609804935
1035.4350770925141  0.13310151738057738
1124.7077753979777  0.03294521166323424
29.818112656453813  11.000041800958998
52.737216319498124  1.1317226674438081
62.49441539928509  1.4065272421052393
107.21257988735809  5.449836111228944
113.45415769614493  5.404460663956288
1150		    0.2
1900		    0.09
